solved_status,result,problem_id,level,accuracy,solved_count,error_count,rating,tag1,tag2,tag3,tag4,tag5,user_id,skills,solved_count,attempts,user_type
SO,PAC,936430,,0.93,104,28,3.4,,,,,,943424,Python|C|Java|C++,92,129,S
SO,PAC,936430,,0.93,104,28,3.4,,,,,,943424,Python|C|Java|C++,92,129,S
SO,PAC,936430,,0.93,104,28,3.4,,,,,,943424,Python|C|Java|C++,92,129,S
SO,AC,936430,,0.93,104,28,3.4,,,,,,943424,Python|C|Java|C++,92,129,S
SO,AC,925044,E,0.88,350,499,3.6,Ad-Hoc,Basic Programming,,,,1318619,C++,32,21,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1093228,C|Java,91,65,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1093228,C|Java,91,65,W
SO,PAC,918111,E,0.92,446,236,3.6,Ad-Hoc,Basic Programming,,,,973423,Java,3,12,W
SO,AC,911361,E,0.68,508,271,3.5,Bit manipulation,Algorithms,,,,1018686,C|Java|C++,116,186,W
SO,PAC,908801,,0.86,223,188,0.0,,,,,,922753,C++,20,31,S
AT,PAC,908801,,0.86,223,188,0.0,,,,,,922753,C++,20,31,S
SO,PAC,908801,,0.86,223,188,0.0,,,,,,922753,C++,20,31,S
SO,PAC,908801,,0.86,223,188,0.0,,,,,,922753,C++,20,31,S
SO,AC,908801,,0.86,223,188,0.0,,,,,,922753,C++,20,31,S
SO,PAC,932815,E,0.88,525,524,3.7,Implementation,,,,,1085811,C|Java|Python 3|Python|JavaScript|C++|JavaScript(Rhino),182,341,W
SO,PAC,932815,E,0.88,525,524,3.7,Implementation,,,,,1085811,C|Java|Python 3|Python|JavaScript|C++|JavaScript(Rhino),182,341,W
SO,PAC,932815,E,0.88,525,524,3.7,Implementation,,,,,1085811,C|Java|Python 3|Python|JavaScript|C++|JavaScript(Rhino),182,341,W
AT,PAC,903676,E,0.54,3506,3406,3.4,Basic Programming,Ad-Hoc,,,,997763,Java|C++,15,22,NA
AT,PAC,906738,E,0.63,417,639,4.0,Data Structures,Sorting,,,,951900,Python|C|JavaScript|Java|C++,108,48,S
SO,AC,906738,E,0.63,417,639,4.0,Data Structures,Sorting,,,,951900,Python|C|JavaScript|Java|C++,108,48,S
SO,AC,918786,E,0.63,755,1071,3.4,Ad-Hoc,,,,,1138937,Python|C|Java|Python 3|C++,251,146,W
AT,PAC,928366,E-M,0.29,56,3875,3.7,Geometry,HashMap,Math,,,1349260,Java,8,14,NA
AT,PAC,928366,E-M,0.29,56,3875,3.7,Geometry,HashMap,Math,,,1349260,Java,8,14,NA
AT,PAC,928366,E-M,0.29,56,3875,3.7,Geometry,HashMap,Math,,,1349260,Java,8,14,NA
AT,PAC,928366,E-M,0.29,56,3875,3.7,Geometry,HashMap,Math,,,1349260,Java,8,14,NA
AT,PAC,909215,E,0.28,876,2540,3.2,Basic Programming,Ad-Hoc,,,,1070478,C#|Python|PHP|Java,221,165,W
AT,PAC,909215,E,0.28,876,2540,3.2,Basic Programming,Ad-Hoc,,,,1070478,C#|Python|PHP|Java,221,165,W
SO,AC,909215,E,0.28,876,2540,3.2,Basic Programming,Ad-Hoc,,,,1070478,C#|Python|PHP|Java,221,165,W
AT,PAC,909428,E,0.53,2012,7731,3.5,Ad-Hoc,Basic Programming,Math,,,1427228,Python|C++,29,6,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1117692,Python|C|C++,151,156,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1117692,Python|C|C++,151,156,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1117692,Python|C|C++,151,156,NA
SO,PAC,911508,E,0.88,675,448,3.0,,,,,,1117692,Python|C|C++,151,156,NA
SO,AC,911508,E,0.88,675,448,3.0,,,,,,1117692,Python|C|C++,151,156,NA
SO,PAC,928864,E,0.72,137,155,1.5,Basic Programming,,,,,1371102,C++,11,18,NA
SO,AC,928864,E,0.72,137,155,1.5,Basic Programming,,,,,1371102,C++,11,18,NA
AT,PAC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,930839,C|C++,26,28,S
AT,PAC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,930839,C|C++,26,28,S
SO,AC,917031,M,0.5,126,421,4.3,Graph Theory,DFS,,,,930839,C|C++,26,28,S
SO,AC,912254,M,0.79,308,696,2.7,Algorithms,,,,,970778,C#|Ruby|C|Java|C++,202,184,W
SO,AC,936666,M,0.38,268,471,3.9,Dynamic Programming,Algorithms,,,,1112423,C++,41,29,W
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1044234,Java,7,28,W
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1044234,Java,7,28,W
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1044234,Java,7,28,W
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1044234,Java,7,28,W
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1044234,Java,7,28,W
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,1044234,Java,7,28,W
AT,PAC,906171,E,0.69,715,641,4.2,Ad-Hoc,Math,,,,919401,C|Java|C++,89,93,S
AT,PAC,906171,E,0.69,715,641,4.2,Ad-Hoc,Math,,,,919401,C|Java|C++,89,93,S
AT,PAC,906171,E,0.69,715,641,4.2,Ad-Hoc,Math,,,,919401,C|Java|C++,89,93,S
AT,PAC,906171,E,0.69,715,641,4.2,Ad-Hoc,Math,,,,919401,C|Java|C++,89,93,S
SO,AC,906171,E,0.69,715,641,4.2,Ad-Hoc,Math,,,,919401,C|Java|C++,89,93,S
SO,PAC,905379,E,0.78,55,39,0.0,Math,,,,,912336,Python|C,3,105,S
SO,PAC,905379,E,0.78,55,39,0.0,Math,,,,,912336,Python|C,3,105,S
SO,PAC,905379,E,0.78,55,39,0.0,Math,,,,,912336,Python|C,3,105,S
SO,PAC,905379,E,0.78,55,39,0.0,Math,,,,,912336,Python|C,3,105,S
AT,PAC,917328,E,0.93,280,27,2.0,,,,,,1133998,Java,8,9,W
SO,AC,917328,E,0.93,280,27,2.0,,,,,,1133998,Java,8,9,W
SO,PAC,928336,E,0.63,163,297,3.9,,,,,,969151,C++,17,7,NA
SO,AC,918417,E,0.77,1596,1189,3.4,Ad-Hoc,Basic Programming,,,,916197,C|Java|C++|Perl,62,57,S
AT,PAC,918110,E,0.26,334,2567,4.2,Ad-Hoc,Basic Programming,Modular exponentiation,Number Theory,,1169173,C|Java|C++,150,97,NA
AT,PAC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1335138,C++,43,77,NA
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1335138,C++,43,77,NA
SO,PAC,920130,E,0.89,967,390,3.8,Modular exponentiation,Math,Number Theory,,,940569,Python|C|C++,73,57,W
SO,AC,920130,E,0.89,967,390,3.8,Modular exponentiation,Math,Number Theory,,,940569,Python|C|C++,73,57,W
SO,PAC,907067,E,0.81,1033,411,3.3,Basic Programming,Ad-Hoc,,,,1152204,C|C++,12,10,NA
SO,AC,928338,E,0.57,180,159,3.6,,,,,,1070478,C#|Python|PHP|Java,221,165,W
AT,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
SO,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
SO,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
AT,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
SO,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
SO,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
AT,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
AT,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
AT,PAC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
SO,AC,906709,E,0.54,499,1082,3.8,Dynamic Programming,Algorithms,,,,940489,C#|C|Java|C++,78,177,W
AT,PAC,914843,E,0.29,395,2236,4.3,Ad-Hoc,Algorithms,,,,1163194,C|C++,5,13,W
AT,PAC,914843,E,0.29,395,2236,4.3,Ad-Hoc,Algorithms,,,,1163194,C|C++,5,13,W
SO,PAC,906798,M,0.72,123,136,0.0,Dynamic Programming,Algorithms,,,,968935,Python,1,2,NA
SO,PAC,906798,M,0.72,123,136,0.0,Dynamic Programming,Algorithms,,,,968935,Python,1,2,NA
SO,PAC,906798,M,0.72,123,136,0.0,Dynamic Programming,Algorithms,,,,968935,Python,1,2,NA
SO,PAC,906798,M,0.72,123,136,0.0,Dynamic Programming,Algorithms,,,,968935,Python,1,2,NA
AT,PAC,926035,E,0.28,136,657,3.5,Ad-Hoc,Math,,,,1278357,Python|Python 3,31,7,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1060436,C++,15,45,NA
AT,PAC,909934,M,0.33,139,1386,0.0,Dynamic Programming,Algorithms,,,,1060436,C++,15,45,NA
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
AT,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
AT,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,917950,,0.92,35,38,4.4,,,,,,1231616,C|C++,11,18,W
SO,PAC,909152,E-M,0.83,543,648,0.0,Prime Factorization,Math,,,,1032518,C,2,3,NA
SO,PAC,909152,E-M,0.83,543,648,0.0,Prime Factorization,Math,,,,1032518,C,2,3,NA
AT,PAC,909152,E-M,0.83,543,648,0.0,Prime Factorization,Math,,,,1032518,C,2,3,NA
SO,PAC,909152,E-M,0.83,543,648,0.0,Prime Factorization,Math,,,,1032518,C,2,3,NA
SO,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,938129,PHP|Ruby|C++,80,75,S
SO,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,938129,PHP|Ruby|C++,80,75,S
SO,PAC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,938129,PHP|Ruby|C++,80,75,S
SO,AC,906957,E,0.72,2703,1570,3.1,Ad-Hoc,Basic Programming,Algorithms,,,938129,PHP|Ruby|C++,80,75,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
AT,PAC,908134,M,0.2,79,1679,5.0,Math,,,,,953990,Python|C|C++,74,22,S
SO,PAC,907056,E,0.85,37,96,0.0,Data Structures,,,,,942449,Python|C|PHP|C++,66,42,S
SO,PAC,907056,E,0.85,37,96,0.0,Data Structures,,,,,942449,Python|C|PHP|C++,66,42,S
AT,PAC,905488,M,0.38,99,788,5.0,Math,,,,,947434,Java,4,7,W
AT,PAC,905488,M,0.38,99,788,5.0,Math,,,,,947434,Java,4,7,W
AT,PAC,905488,M,0.38,99,788,5.0,Math,,,,,947434,Java,4,7,W
AT,PAC,905488,M,0.38,99,788,5.0,Math,,,,,947434,Java,4,7,W
SO,AC,908344,E,0.64,8922,7150,3.7,Basic Programming,Very Easy,,,,1157040,C#,10,10,W
AT,PAC,904075,M,0.63,287,489,4.5,DFS,,,,,937942,Python|Ruby|C|Java|C++,34,89,W
SO,PAC,904075,M,0.63,287,489,4.5,DFS,,,,,937942,Python|Ruby|C|Java|C++,34,89,W
SO,AC,904075,M,0.63,287,489,4.5,DFS,,,,,937942,Python|Ruby|C|Java|C++,34,89,W
AT,PAC,930480,E-M,0.32,21,1210,3.7,,,,,,961396,Java,7,15,W
AT,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1234741,Python|C|C++,55,80,NA
AT,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1234741,Python|C|C++,55,80,NA
SO,PAC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1234741,Python|C|C++,55,80,NA
SO,AC,913737,M,0.71,1348,3684,4.2,Dynamic Programming,Algorithms,,,,1234741,Python|C|C++,55,80,NA
SO,AC,921407,E,0.76,912,412,4.1,Ad-Hoc,,,,,1307299,C|Java|C++,34,7,NA
AT,PAC,918883,E,0.36,594,2986,3.8,Dynamic Programming,Probability,,,,1123670,C#|C|Java|C++,58,114,NA
SO,AC,928491,,0.88,257,58,2.9,,,,,,1161533,Python|C|C++,62,73,NA
SO,PAC,918745,H,0.8,15,51,3.9,BIT,Two-pointer,Suffix Arrays,,,937306,Python|Java|C++,359,286,S
SO,PAC,918745,H,0.8,15,51,3.9,BIT,Two-pointer,Suffix Arrays,,,937306,Python|Java|C++,359,286,S
AT,PAC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,942872,Python|C++,22,30,S
SO,AC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,942872,Python|C++,22,30,S
SO,AC,910442,E,0.43,2637,9714,3.7,Ad-Hoc,Algorithms,,,,942872,Python|C++,22,30,S
SO,AC,904537,E,0.39,4857,10013,3.1,Ad-Hoc,,,,,1003156,C|Java,11,27,NA
AT,PAC,913736,M,0.21,524,7868,4.0,Ad-Hoc,Dynamic Programming,Algorithms,,,1314672,C,0,4,NA
AT,PAC,913736,M,0.21,524,7868,4.0,Ad-Hoc,Dynamic Programming,Algorithms,,,1314672,C,0,4,NA
SO,PAC,906797,E,0.86,454,112,2.0,Basic Programming,,,,,1082234,C|Java,67,42,W
SO,PAC,904615,M,0.7,876,1421,3.8,Sorting,Algorithms,,,,1156865,C|Java|C++,97,37,NA
SO,PAC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
AT,PAC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
SO,PAC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
AT,PAC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
SO,PAC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
SO,PAC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
SO,AC,918448,,0.93,127,27,3.4,,,,,,1234741,Python|C|C++,55,80,NA
SO,PAC,922982,E-M,0.69,982,1608,3.7,Graph Theory,DFS,,,,1357892,C++,5,3,NA
SO,PAC,922982,E-M,0.69,982,1608,3.7,Graph Theory,DFS,,,,1357892,C++,5,3,NA
SO,AC,922982,E-M,0.69,982,1608,3.7,Graph Theory,DFS,,,,1357892,C++,5,3,NA
SO,PAC,918880,E,0.89,2349,1642,3.9,Ad-Hoc,,,,,1406602,Java,5,0,W
SO,PAC,918880,E,0.89,2349,1642,3.9,Ad-Hoc,,,,,1406602,Java,5,0,W
SO,AC,921406,E,0.7,1309,722,3.9,HashMap,,,,,1206982,Python|C|C++,53,67,W
SO,AC,919089,E,0.91,1204,351,3.7,Binary Search,Algorithms,,,,1160782,C,12,5,NA
SO,PAC,922513,E,0.91,2158,405,3.5,Ad-Hoc,Sorting,,,,1202937,C,8,1,NA
AT,PAC,931664,H,0.59,16,1320,3.8,Bitmask,Dynamic Programming,,,,1023910,Python|C|C++,32,21,NA
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
AT,PAC,926073,E,0.45,218,2041,3.4,Basic Programming,,,,,1057256,C#|Python|C++,23,21,W
SO,PAC,932169,,0.93,52,20,4.1,,,,,,1142822,Python|C++,47,68,NA
SO,AC,932169,,0.93,52,20,4.1,,,,,,1142822,Python|C++,47,68,NA
AT,PAC,906058,M,0.03,20,981,0.0,Algorithms,Number Theory,,,,957982,Java,5,11,W
AT,PAC,906058,M,0.03,20,981,0.0,Algorithms,Number Theory,,,,957982,Java,5,11,W
AT,PAC,906058,M,0.03,20,981,0.0,Algorithms,Number Theory,,,,957982,Java,5,11,W
AT,PAC,906058,M,0.03,20,981,0.0,Algorithms,Number Theory,,,,957982,Java,5,11,W
SO,AC,903666,M,0.28,279,924,5.0,Math,Number Theory,,,,903693,Python|C|C++,33,58,S
SO,AC,904615,M,0.7,876,1421,3.8,Sorting,Algorithms,,,,1016097,C|PHP|Java|C++,192,98,W
SO,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,1042654,C|C++,21,18,W
SO,AC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,1042654,C|C++,21,18,W
AT,PAC,928338,E,0.57,180,159,3.6,,,,,,1033304,Python|C|PHP|Java|C++,13,44,NA
AT,PAC,928338,E,0.57,180,159,3.6,,,,,,1033304,Python|C|PHP|Java|C++,13,44,NA
SO,AC,917959,,0.96,139,9,0.0,,,,,,1093718,Python|C|C++,387,336,W
AT,PAC,913443,E,0.6,122,574,0.0,Basic Programming,,,,,1132128,Java|C++,4,9,W
AT,PAC,913443,E,0.6,122,574,0.0,Basic Programming,,,,,1132128,Java|C++,4,9,W
AT,PAC,913443,E,0.6,122,574,0.0,Basic Programming,,,,,1132128,Java|C++,4,9,W
AT,PAC,913443,E,0.6,122,574,0.0,Basic Programming,,,,,1132128,Java|C++,4,9,W
SO,PAC,935811,E,0.71,221,334,3.9,,,,,,960262,C|Java|Python|C++|C#|PHP,5,13,S
SO,PAC,935811,E,0.71,221,334,3.9,,,,,,960262,C|Java|Python|C++|C#|PHP,5,13,S
SO,AC,918882,M,0.39,93,1141,4.0,Combinatorics,Math,,,,1255789,C|C++,27,18,W
SO,AC,918882,M,0.39,93,1141,4.0,Combinatorics,Math,,,,1255789,C|C++,27,18,W
AT,PAC,904537,E,0.39,4857,10013,3.1,Ad-Hoc,,,,,1130365,C|Java|C++,2,1,W
SO,AC,918875,E,0.85,5445,1194,3.5,String Algorithms,Greedy,,,,1328693,C|Java|C++,71,99,NA
SO,PAC,916983,E-M,0.59,27,89,4.7,Binary Search,,,,,1165320,C|C++,37,35,NA
AT,PAC,916983,E-M,0.59,27,89,4.7,Binary Search,,,,,1165320,C|C++,37,35,NA
AT,PAC,916983,E-M,0.59,27,89,4.7,Binary Search,,,,,1165320,C|C++,37,35,NA
SO,PAC,916983,E-M,0.59,27,89,4.7,Binary Search,,,,,1165320,C|C++,37,35,NA
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
AT,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
AT,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
AT,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
SO,PAC,916080,E,0.75,273,2860,4.3,Binary Search,Algorithms,Math,Number Theory,,1201168,Java|C++,3,3,W
AT,PAC,918265,M,0.71,28,1336,5.0,Binary Search,Sorting,Greedy,,,907329,C,2,4,W
SO,PAC,909306,E,0.81,359,775,2.8,Basic Programming,,,,,1026862,Python|C#|C|Java|C++,111,103,W
SO,AC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,967584,Python|C|JavaScript|Python 3|C++,129,29,S
SO,PAC,909931,E,0.92,1193,395,4.0,Basic Programming,,,,,967584,Python|C|JavaScript|Python 3|C++,129,29,S
SO,AC,903786,,0.2,116,621,0.0,,,,,,1079207,C++,9,5,NA
AT,PAC,926074,E,0.72,59,828,3.6,Ad-Hoc,Basic Programming,Hashing,,,1324721,Java,1,32,W
SO,PAC,926074,E,0.72,59,828,3.6,Ad-Hoc,Basic Programming,Hashing,,,1324721,Java,1,32,W
SO,PAC,926074,E,0.72,59,828,3.6,Ad-Hoc,Basic Programming,Hashing,,,1324721,Java,1,32,W
AT,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,911127,Ruby|PHP|Java,7,50,W
SO,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,911127,Ruby|PHP|Java,7,50,W
AT,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,911127,Ruby|PHP|Java,7,50,W
SO,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,911127,Ruby|PHP|Java,7,50,W
SO,PAC,906701,E,0.59,1760,3514,4.4,Data Structures,Sorting,,,,911127,Ruby|PHP|Java,7,50,W
SO,PAC,903903,E,0.7,841,1726,2.9,Ad-Hoc,Basic Programming,,,,926134,Java|C++,17,24,S
SO,AC,913738,E,0.53,2241,8197,4.0,Implementation,Sorting,Algorithms,,,918394,Python|C|Java|C++,19,18,S
SO,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
SO,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
SO,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
AT,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
AT,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
AT,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
SO,PAC,916792,E,0.83,377,179,3.3,Ad-Hoc,Math,,,,951617,Java,28,49,S
AT,PAC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,1010052,C|C++,15,5,NA
SO,AC,909319,E,0.22,793,3123,2.6,Basic Programming,,,,,1010052,C|C++,15,5,NA
SO,AC,921407,E,0.76,912,412,4.1,Ad-Hoc,,,,,971016,Python|C|Java|C++,114,75,S
SO,PAC,908159,E,0.8,562,730,3.3,Implementation,Basic Programming,,,,935871,C|Java,18,10,W
SO,PAC,908159,E,0.8,562,730,3.3,Implementation,Basic Programming,,,,935871,C|Java,18,10,W
SO,PAC,908159,E,0.8,562,730,3.3,Implementation,Basic Programming,,,,935871,C|Java,18,10,W
AT,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
AT,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
AT,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
SO,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
SO,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
SO,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
SO,PAC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
SO,AC,908544,M,0.73,84,144,1.0,Dynamic Programming,Math,,,,980776,Python|C|C++ (g++ 4.8.1)|C++,381,423,W
SO,AC,919264,E,0.66,1466,946,3.9,Queue,Data Structures,,,,1328165,Python|C|C++,62,39,W
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1105723,Python|C,13,37,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1105723,Python|C,13,37,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1105723,Python|C,13,37,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1105723,Python|C,13,37,NA
AT,PAC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1105723,Python|C,13,37,NA
SO,AC,903637,E,0.81,312,410,4.1,Ad-Hoc,,,,,1105723,Python|C,13,37,NA
AT,PAC,917504,E,0.72,609,755,4.0,Ad-Hoc,Basic Programming,,,,1208193,C|Java|C++,9,19,NA
SO,AC,917504,E,0.72,609,755,4.0,Ad-Hoc,Basic Programming,,,,1208193,C|Java|C++,9,19,NA
SO,PAC,925608,,0.93,240,74,3.1,,,,,,1008583,C|Java|Python|C++|C#|Ruby,43,26,W
AT,PAC,930984,M,0.2,10,2202,3.7,,,,,,992372,PHP|Java,13,33,W
AT,PAC,930984,M,0.2,10,2202,3.7,,,,,,992372,PHP|Java,13,33,W
AT,PAC,930984,M,0.2,10,2202,3.7,,,,,,992372,PHP|Java,13,33,W
AT,PAC,921903,E,0.73,251,1569,3.7,Ad-Hoc,,,,,1263910,Java,8,3,W
SO,PAC,925907,E,0.65,585,908,3.8,Priority Queue,,,,,1004079,Ruby|C|PHP|Java,67,149,W
